regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,725.443,726.084,725.604,0.2512
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,726.147,726.081,725.958,
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,897.091,1420.167,1412.867,0.986
mixed,2,1,0.5,4.0,64,0,128,512,320,56.639,75.904,75.776,0.9934
mixed,2,1,0.5,4.0,64,0,256,1024,640,86.688,119.103,118.913,0.9941
mixed,2,1,0.5,4.0,64,0,512,2048,1280,140.864,205.697,205.345,0.9946
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,249.25,378.881,378.051,0.9936
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,464.675,723.488,721.989,0.9942
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,896.067,1420.006,1412.871,0.9864
mixed,2,1,0.5,4.0,64,512,128,512,320,77.986,80.192,78.176,0.0861
mixed,2,1,0.5,4.0,64,512,256,1024,640,86.976,119.234,119.072,0.995
mixed,2,1,0.5,4.0,64,512,512,2048,1280,140.866,205.952,205.794,0.9976
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,249.632,379.65,378.275,0.9894
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,464.739,723.365,722.18,0.9954
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,896.322,1420.839,1414.342,0.9876
mixed,2,1,0.5,4.0,64,1024,128,512,320,120.929,121.152,121.345,1.8655
mixed,2,1,0.5,4.0,64,1024,256,1024,640,121.57,123.361,121.216,-0.1977
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,140.96,206.337,205.568,0.9882
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,249.535,378.915,378.369,0.9958
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,464.419,723.367,721.507,0.9928
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,896.262,1421.99,1413.705,0.9842
mixed,2,1,0.5,4.0,64,2048,128,512,320,207.009,207.648,207.074,0.1017
mixed,2,1,0.5,4.0,64,2048,256,1024,640,207.618,207.649,207.33,-9.2903
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,207.585,209.248,207.97,0.2315
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,248.769,378.657,378.274,0.9971
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,464.545,723.522,721.86,0.9936
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,896.771,1421.927,1413.413,0.9838
mixed,2,1,0.5,4.0,64,4096,128,512,320,378.786,379.235,378.881,0.2116
mixed,2,1,0.5,4.0,64,4096,256,1024,640,379.586,379.458,379.171,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,379.714,380.577,379.843,0.1495
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,380.385,380.896,380.673,0.5636
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,464.644,723.843,721.986,0.9928
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,896.164,1422.121,1414.31,0.9851
mixed,2,1,0.5,4.0,64,8192,128,512,320,726.721,726.372,726.147,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,726.626,727.203,726.277,-0.6049
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,727.042,726.469,726.179,
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,726.371,726.53,726.275,-0.6038
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,726.884,727.298,726.722,-0.3913
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,897.539,1421.031,1412.773,0.9842
mixed,2,1,0.5,4.0,128,0,128,512,320,58.56,77.153,76.737,0.9776
mixed,2,1,0.5,4.0,128,0,256,1024,640,87.808,120.384,119.967,0.9872
mixed,2,1,0.5,4.0,128,0,512,2048,1280,141.825,206.626,206.592,0.9995
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,250.017,379.554,378.881,0.9948
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,466.432,723.748,721.956,0.993
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,897.379,1421.862,1412.327,0.9818
mixed,2,1,0.5,4.0,128,512,128,512,320,81.088,81.536,81.343,0.5692
mixed,2,1,0.5,4.0,128,512,256,1024,640,88.256,120.705,120.256,0.9862
mixed,2,1,0.5,4.0,128,512,512,2048,1280,142.432,206.976,206.882,0.9985
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,250.144,379.716,379.233,0.9963
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,466.114,723.843,722.211,0.9937
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,897.347,1422.92,1413.095,0.9813
mixed,2,1,0.5,4.0,128,1024,128,512,320,124.257,124.033,124.288,
mixed,2,1,0.5,4.0,128,1024,256,1024,640,124.288,124.738,123.617,-1.4911
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,142.241,206.913,207.137,1.0035
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,250.339,379.906,379.36,0.9958
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,466.528,724.739,722.562,0.9916
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,897.606,1422.406,1413.096,0.9823
mixed,2,1,0.5,4.0,128,2048,128,512,320,209.73,209.921,209.889,0.8325
mixed,2,1,0.5,4.0,128,2048,256,1024,640,209.76,209.761,209.505,-255.0
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,209.857,210.785,209.953,0.1034
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,250.209,379.937,379.298,0.9951
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,465.986,725.123,722.884,0.9914
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,897.283,1421.957,1413.703,0.9843
mixed,2,1,0.5,4.0,128,4096,128,512,320,381.505,382.115,381.315,-0.3115
mixed,2,1,0.5,4.0,128,4096,256,1024,640,382.017,381.922,381.697,
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,381.89,382.499,381.825,-0.1067
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,382.24,382.69,382.56,0.7111
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,465.313,724.099,722.562,0.9941
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,897.861,1423.078,1413.702,0.9821
mixed,2,1,0.5,4.0,128,8192,128,512,320,728.867,729.09,728.676,-0.8565
mixed,2,1,0.5,4.0,128,8192,256,1024,640,728.868,728.9,728.58,-9.0
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,729.315,728.675,728.931,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,729.222,728.611,728.514,
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,728.804,729.188,728.836,0.0833
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,899.078,1423.945,1413.796,0.9807
mixed,2,1,0.5,4.0,256,0,128,512,320,60.256,78.88,77.728,0.9381
mixed,2,1,0.5,4.0,256,0,256,1024,640,89.826,120.833,120.77,0.998
mixed,2,1,0.5,4.0,256,0,512,2048,1280,142.336,207.938,207.553,0.9941
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,251.425,380.545,379.809,0.9943
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,465.953,724.675,723.171,0.9942
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,896.902,1421.799,1414.534,0.9862
mixed,2,1,0.5,4.0,256,512,128,512,320,92.704,93.088,92.769,0.1693
mixed,2,1,0.5,4.0,256,512,256,1024,640,92.479,122.465,121.441,0.9659
mixed,2,1,0.5,4.0,256,512,512,2048,1280,143.039,208.322,207.714,0.9907
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,251.616,381.025,380.386,0.9951
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,467.425,724.549,723.81,0.9971
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,897.349,1422.184,1415.203,0.9867
mixed,2,1,0.5,4.0,256,1024,128,512,320,134.594,134.081,134.496,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,135.711,135.68,135.618,
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,143.743,207.971,207.81,0.9975
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,251.521,380.771,380.258,0.996
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,466.913,725.125,723.971,0.9955
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,897.826,1421.991,1415.719,0.988
mixed,2,1,0.5,4.0,256,2048,128,512,320,219.296,218.113,219.169,
mixed,2,1,0.5,4.0,256,2048,256,1024,640,219.584,221.122,219.52,-0.0416
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,220.193,219.106,217.73,
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,251.807,381.442,380.738,0.9946
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,467.424,725.733,723.875,0.9928
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,898.404,1423.531,1416.451,0.9865
mixed,2,1,0.5,4.0,256,4096,128,512,320,386.978,386.243,384.738,
mixed,2,1,0.5,4.0,256,4096,256,1024,640,387.809,390.946,384.515,-1.05
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,387.202,386.592,387.041,
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,391.169,389.089,390.816,
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,467.843,726.403,724.292,0.9918
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,898.787,1423.174,1415.622,0.9856
mixed,2,1,0.5,4.0,256,8192,128,512,320,730.53,731.875,730.915,0.2862
mixed,2,1,0.5,4.0,256,8192,256,1024,640,731.268,731.557,730.883,-1.3322
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,730.69,730.66,730.948,
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,730.822,730.787,730.53,
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,730.788,732.835,731.397,0.2975
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,901.476,1425.062,1416.709,0.984
mixed,2,1,0.5,4.0,512,0,128,512,320,83.136,90.689,89.474,0.8391
mixed,2,1,0.5,4.0,512,0,256,1024,640,99.905,132.928,130.305,0.9206
mixed,2,1,0.5,4.0,512,0,512,2048,1280,152.416,214.24,213.569,0.9891
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,256.577,386.626,385.186,0.9889
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,472.322,730.468,728.834,0.9937
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,902.277,1428.489,1418.951,0.9819
mixed,2,1,0.5,4.0,512,512,128,512,320,127.392,126.081,127.2,
mixed,2,1,0.5,4.0,512,512,256,1024,640,126.656,135.039,133.055,0.7633
mixed,2,1,0.5,4.0,512,512,512,2048,1280,154.912,216.8,215.841,0.9845
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,258.817,387.812,386.402,0.9891
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,473.796,731.681,730.084,0.9938
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,904.644,1430.086,1420.745,0.9822
mixed,2,1,0.5,4.0,512,1024,128,512,320,169.698,170.595,168.865,-0.9287
mixed,2,1,0.5,4.0,512,1024,256,1024,640,169.506,169.954,169.506,0.0
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,170.143,218.561,216.929,0.9663
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,259.521,388.32,387.522,0.9938
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,474.659,732.996,731.335,0.9936
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,905.827,1430.246,1421.289,0.9829
mixed,2,1,0.5,4.0,512,2048,128,512,320,253.409,256.096,254.528,0.4164
mixed,2,1,0.5,4.0,512,2048,256,1024,640,254.306,255.106,253.92,-0.4825
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,255.234,254.978,253.857,
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,264.641,390.116,388.864,0.99
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,476.035,733.86,731.715,0.9917
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,906.53,1431.175,1421.576,0.9817
mixed,2,1,0.5,4.0,512,4096,128,512,320,423.874,424.355,425.824,4.0541
mixed,2,1,0.5,4.0,512,4096,256,1024,640,424.259,423.012,424.288,
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,427.009,425.604,424.257,
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,426.563,427.457,425.026,-1.7192
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,479.298,736.644,734.852,0.993
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,907.939,1433.639,1425.796,0.9851
mixed,2,1,0.5,4.0,512,8192,128,512,320,769.028,766.787,764.069,
mixed,2,1,0.5,4.0,512,8192,256,1024,640,765.605,764.898,767.332,
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,770.595,765.797,768.292,
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,767.108,771.331,768.422,0.3112
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,768.964,774.019,768.26,-0.1393
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,916.324,1438.024,1428.36,0.9815
mixed,2,1,0.5,4.0,1024,0,128,512,320,192.481,193.794,191.907,-0.4372
mixed,2,1,0.5,4.0,1024,0,256,1024,640,198.88,212.289,204.481,0.4177
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,233.953,295.169,289.089,0.9007
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,337.057,463.015,456.962,0.9519
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,545.379,793.699,786.501,0.971
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,960.324,1459.338,1449.897,0.9811
mixed,2,1,0.5,4.0,1024,512,128,512,320,275.779,278.594,276.513,0.2607
mixed,2,1,0.5,4.0,1024,512,256,1024,640,279.2,279.585,279.072,-0.3325
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,285.025,348.003,334.914,0.7922
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,389.568,514.594,501.571,0.8958
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,595.938,847.525,836.899,0.9578
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,1015.3,1504.421,1499.462,0.9899
mixed,2,1,0.5,4.0,1024,1024,128,512,320,360.29,360.385,356.703,-37.7579
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,362.562,362.818,361.761,-3.1289
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,362.785,390.722,380.832,0.646
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,434.115,558.339,543.909,0.8838
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,641.955,887.974,884.194,0.9846
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,1053.318,1550.535,1541.35,0.9815
mixed,2,1,0.5,4.0,1024,2048,128,512,320,525.859,528.451,526.211,0.1358
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,525.666,528.61,526.017,0.1192
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,530.627,530.85,529.539,-4.8789
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,529.507,647.843,635.523,0.8959
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,728.003,980.1,961.605,0.9266
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,1146.144,1640.646,1634.982,0.9885
mixed,2,1,0.5,4.0,1024,4096,128,512,320,860.58,861.124,865.603,9.2335
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,861.733,860.995,863.714,
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,857.859,858.183,859.94,6.4228
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,860.005,868.418,865.765,0.6847
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,906.629,1154.181,1143.62,0.9573
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,1324.582,1824.359,1808.617,0.9685
mixed,2,1,0.5,4.0,1024,8192,128,512,320,1526.822,1528.648,1526.281,-0.2963
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,1528.071,1528.806,1529.223,1.5673
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,1525.001,1527.718,1527.011,0.7398
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,1530.246,1537.062,1530.758,0.0751
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,1531.238,1532.23,1534.566,3.3548
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,1675.945,2183.946,2164.97,0.9626
mixed,2,1,0.5,4.0,2048,0,128,512,320,481.379,481.73,479.298,-5.9288
mixed,2,1,0.5,4.0,2048,0,256,1024,640,485.121,490.082,487.044,0.3876
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,495.811,524.29,504.002,0.2876
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,567.525,697.699,682.628,0.8842
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,781.955,1030.25,1011.428,0.9242
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,1197.766,1690.922,1681.457,0.9808
mixed,2,1,0.5,4.0,2048,512,128,512,320,626.403,630.211,629.25,0.7476
mixed,2,1,0.5,4.0,2048,512,256,1024,640,627.106,639.459,632.067,0.4016
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,644.674,651.683,642.566,-0.3008
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,684.804,823.428,789.54,0.7555
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,915.172,1158.884,1131.143,0.8862
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,1328.804,1825.576,1803.59,0.9557
mixed,2,1,0.5,4.0,2048,1024,128,512,320,777.893,784.643,773.859,-0.5976
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,781.891,789.571,786.433,0.5914
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,796.58,801.924,787.624,-1.6759
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,810.851,929.218,900.803,0.7599
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,1019.877,1284.262,1247.876,0.8624
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,1455.625,1952.012,1921.993,0.9395
mixed,2,1,0.5,4.0,2048,2048,128,512,320,1067.268,1073.091,1066.917,-0.0603
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,1072.422,1077.408,1066.603,-1.1671
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,1086.853,1096.741,1089.892,0.3073
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,1106.438,1167.559,1127.23,0.3402
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,1249.475,1524.464,1481.16,0.8425
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,1718.6,2228.872,2179.466,0.9032
mixed,2,1,0.5,4.0,2048,4096,128,512,320,1709.032,1725.16,1725.801,1.0397
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,1724.809,1718.342,1720.261,
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,1717.418,1714.314,1724.711,
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,1735.562,1762.505,1749.288,0.5094
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,1779.977,2002.505,1968.177,0.8457
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,2207.591,2752.045,2679.273,0.8663
mixed,2,1,0.5,4.0,2048,8192,128,512,320,3043.725,3035.436,3059.828,
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,3059.854,3063.499,3049.836,-2.7484
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,3045.227,3052.619,3026.575,-2.5233
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,3046.153,3050.831,3038.096,-1.7223
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,3044.462,3086.701,3068.08,0.5592
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,3203.534,3726.257,3663.829,0.8806
pure,4,1,0.25,4.0,0,0,128,512,224,65.215,69.951,67.2,0.4191
pure,4,1,0.25,4.0,0,0,256,1024,448,68.64,81.887,71.232,0.1957
pure,4,1,0.25,4.0,0,0,512,2048,896,78.687,111.838,83.615,0.1487
pure,4,1,0.25,4.0,0,0,1024,4096,1792,106.624,155.233,108.479,0.0382
pure,4,1,0.25,4.0,0,0,2048,8192,3584,145.854,246.976,153.823,0.0788
pure,4,1,0.25,4.0,0,0,4096,16384,7168,229.059,412.099,233.344,0.0234
mixed,4,1,0.25,4.0,16,0,128,512,224,46.624,76.288,75.425,0.9709
