regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,6,0.75,4.0,32,0,1024,4096,3328,1220.754,1487.974,1291.371,0.2643
mixed,8,6,0.75,4.0,32,0,2048,8192,6656,2407.802,3009.806,2576.693,0.2805
mixed,8,6,0.75,4.0,32,0,4096,16384,13312,4952.278,5992.659,5349.201,0.3815
mixed,8,6,0.75,4.0,32,512,128,512,416,232.157,260.732,227.581,-0.1601
mixed,8,6,0.75,4.0,32,512,256,1024,832,347.738,426.169,365.435,0.2256
mixed,8,6,0.75,4.0,32,512,512,2048,1664,659.352,804.243,643.386,-0.1102
mixed,8,6,0.75,4.0,32,512,1024,4096,3328,1322.472,1658.758,1308.171,-0.0425
mixed,8,6,0.75,4.0,32,512,2048,8192,6656,2661.718,3206.028,2830.84,0.3107
mixed,8,6,0.75,4.0,32,512,4096,16384,13312,5198.764,6409.695,5688.964,0.4048
mixed,8,6,0.75,4.0,32,1024,128,512,416,274.875,302.204,278.813,0.1441
mixed,8,6,0.75,4.0,32,1024,256,1024,832,376.984,438.807,371.322,-0.0916
mixed,8,6,0.75,4.0,32,1024,512,2048,1664,641.074,786.419,663.125,0.1517
mixed,8,6,0.75,4.0,32,1024,1024,4096,3328,1315.756,1606.148,1223.819,-0.3166
mixed,8,6,0.75,4.0,32,1024,2048,8192,6656,2686.262,3366.186,2801.845,0.17
mixed,8,6,0.75,4.0,32,1024,4096,16384,13312,5533.285,6731.963,5787.303,0.2119
mixed,8,6,0.75,4.0,32,2048,128,512,416,360.251,387.29,378.843,0.6876
mixed,8,6,0.75,4.0,32,2048,256,1024,832,464.921,524.311,489.015,0.4057
mixed,8,6,0.75,4.0,32,2048,512,2048,1664,692.047,786.995,668.629,-0.2466
mixed,8,6,0.75,4.0,32,2048,1024,4096,3328,1256.651,1574.152,1363.978,0.338
mixed,8,6,0.75,4.0,32,2048,2048,8192,6656,2651.383,3320.269,2494.363,-0.2347
mixed,8,6,0.75,4.0,32,2048,4096,16384,13312,5539.566,6755.997,5667.909,0.1055
mixed,8,6,0.75,4.0,32,4096,128,512,416,525.465,555.863,545.911,0.6726
mixed,8,6,0.75,4.0,32,4096,256,1024,832,634.486,697.557,676.628,0.6682
mixed,8,6,0.75,4.0,32,4096,512,2048,1664,877.042,958.609,937.425,0.7403
mixed,8,6,0.75,4.0,32,4096,1024,4096,3328,1350.124,1493.572,1377.513,0.1909
mixed,8,6,0.75,4.0,32,4096,2048,8192,6656,2649.685,3295.561,2822.194,0.2671
mixed,8,6,0.75,4.0,32,4096,4096,16384,13312,5405.24,6788.079,5027.064,-0.2735
mixed,8,6,0.75,4.0,32,8192,128,512,416,859.474,888.498,877.969,0.6372
mixed,8,6,0.75,4.0,32,8192,256,1024,832,969.169,1034.995,1008.624,0.5994
mixed,8,6,0.75,4.0,32,8192,512,2048,1664,1205.612,1307.628,1350.89,1.4241
mixed,8,6,0.75,4.0,32,8192,1024,4096,3328,1703.621,1838.979,1851.273,1.0908
mixed,8,6,0.75,4.0,32,8192,2048,8192,6656,2734.673,3071.117,2810.994,0.2268
mixed,8,6,0.75,4.0,32,8192,4096,16384,13312,5397.641,6944.606,5809.472,0.2662
mixed,8,6,0.75,4.0,64,0,128,512,416,215.037,254.301,215.71,0.0171
mixed,8,6,0.75,4.0,64,0,256,1024,832,349.178,432.122,343.866,-0.064
mixed,8,6,0.75,4.0,64,0,512,2048,1664,654.615,785.844,655.86,0.0095
mixed,8,6,0.75,4.0,64,0,1024,4096,3328,1225.002,1498.76,1270.739,0.1671
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,2411.514,2986.704,2594.028,0.3173
mixed,8,6,0.75,4.0,64,0,4096,16384,13312,4967.276,6119.074,5171.788,0.1776
mixed,8,6,0.75,4.0,64,512,128,512,416,233.981,262.684,230.428,-0.1238
mixed,8,6,0.75,4.0,64,512,256,1024,832,349.562,428.343,367.772,0.2311
mixed,8,6,0.75,4.0,64,512,512,2048,1664,659.926,805.012,645.076,-0.1024
mixed,8,6,0.75,4.0,64,512,1024,4096,3328,1340.457,1651.721,1307.403,-0.1062
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,2625.972,3290.541,2849.682,0.3366
mixed,8,6,0.75,4.0,64,512,4096,16384,13312,5390.666,6526.971,5767.602,0.3317
mixed,8,6,0.75,4.0,64,1024,128,512,416,277.404,306.076,282.907,0.1919
mixed,8,6,0.75,4.0,64,1024,256,1024,832,381.911,442.68,372.507,-0.1547
mixed,8,6,0.75,4.0,64,1024,512,2048,1664,643.799,790.803,666.9,0.1571
mixed,8,6,0.75,4.0,64,1024,1024,4096,3328,1309.323,1623.046,1240.265,-0.2201
mixed,8,6,0.75,4.0,64,1024,2048,8192,6656,2696.665,3373.513,2769.715,0.1079
mixed,8,6,0.75,4.0,64,1024,4096,16384,13312,5455.913,6780.403,5825.834,0.2793
mixed,8,6,0.75,4.0,64,2048,128,512,416,362.268,391.386,381.657,0.6659
mixed,8,6,0.75,4.0,64,2048,256,1024,832,469.69,526.325,492.28,0.3989
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,699.348,790.356,674.005,-0.2785
mixed,8,6,0.75,4.0,64,2048,1024,4096,3328,1288.339,1571.655,1370.605,0.2904
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,2743.348,3400.554,2487.446,-0.3894
mixed,8,6,0.75,4.0,64,2048,4096,16384,13312,5539.852,6868.63,5731.048,0.1439
mixed,8,6,0.75,4.0,64,4096,128,512,416,528.473,557.625,551.671,0.7958
mixed,8,6,0.75,4.0,64,4096,256,1024,832,638.804,700.405,678.803,0.6493
mixed,8,6,0.75,4.0,64,4096,512,2048,1664,878.958,965.425,940.017,0.7062
mixed,8,6,0.75,4.0,64,4096,1024,4096,3328,1357.352,1502.634,1366.666,0.0641
mixed,8,6,0.75,4.0,64,4096,2048,8192,6656,2640.534,3273.161,2812.569,0.2719
mixed,8,6,0.75,4.0,64,4096,4096,16384,13312,5604.881,6864.68,5066.226,-0.4276
mixed,8,6,0.75,4.0,64,8192,128,512,416,863.313,893.523,882.833,0.6461
mixed,8,6,0.75,4.0,64,8192,256,1024,832,976.497,1037.808,1015.312,0.6331
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,1211.405,1310.475,1353.037,1.4296
mixed,8,6,0.75,4.0,64,8192,1024,4096,3328,1681.826,1847.81,1915.038,1.405
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,2747.606,2973.776,2851.348,0.4587
mixed,8,6,0.75,4.0,64,8192,4096,16384,13312,5479.372,6926.278,5891.524,0.2849
mixed,8,6,0.75,4.0,128,0,128,512,416,219.965,258.108,226.619,0.1744
mixed,8,6,0.75,4.0,128,0,256,1024,832,351.45,431.738,354.043,0.0323
mixed,8,6,0.75,4.0,128,0,512,2048,1664,655.766,785.971,635.797,-0.1534
mixed,8,6,0.75,4.0,128,0,1024,4096,3328,1231.403,1488.551,1281.035,0.193
mixed,8,6,0.75,4.0,128,0,2048,8192,6656,2396.954,2998.485,2628.726,0.3853
mixed,8,6,0.75,4.0,128,0,4096,16384,13312,4968.499,6087.396,5390.496,0.3772
mixed,8,6,0.75,4.0,128,512,128,512,416,250.332,271.451,263.004,0.6
mixed,8,6,0.75,4.0,128,512,256,1024,832,356.762,433.05,391.802,0.4593
mixed,8,6,0.75,4.0,128,512,512,2048,1664,658.391,806.803,678.739,0.1371
mixed,8,6,0.75,4.0,128,512,1024,4096,3328,1325.516,1604.806,1409.291,0.3
mixed,8,6,0.75,4.0,128,512,2048,8192,6656,2652.276,3260.78,2876.828,0.369
mixed,8,6,0.75,4.0,128,512,4096,16384,13312,5476.908,6603.258,5694.628,0.1933
mixed,8,6,0.75,4.0,128,1024,128,512,416,329.851,352.473,321.115,-0.3862
mixed,8,6,0.75,4.0,128,1024,256,1024,832,399.737,449.144,430.809,0.6289
mixed,8,6,0.75,4.0,128,1024,512,2048,1664,652.247,802.033,690.198,0.2534
mixed,8,6,0.75,4.0,128,1024,1024,4096,3328,1337.837,1667.145,1370.024,0.0977
mixed,8,6,0.75,4.0,128,1024,2048,8192,6656,2857.781,3501.067,3001.744,0.2238
mixed,8,6,0.75,4.0,128,1024,4096,16384,13312,5551.69,6960.759,6241.594,0.4896
mixed,8,6,0.75,4.0,128,2048,128,512,416,447.226,458.999,452.919,0.4836
mixed,8,6,0.75,4.0,128,2048,256,1024,832,549.719,619.095,544.598,-0.0738
mixed,8,6,0.75,4.0,128,2048,512,2048,1664,720.689,799.123,799.09,0.9996
mixed,8,6,0.75,4.0,128,2048,1024,4096,3328,1310.886,1562.44,1404.299,0.3713
mixed,8,6,0.75,4.0,128,2048,2048,8192,6656,2859.928,3492.623,2960.595,0.1591
mixed,8,6,0.75,4.0,128,2048,4096,16384,13312,5677.448,7237.39,6160.286,0.3095
mixed,8,6,0.75,4.0,128,4096,128,512,416,677.654,732.692,675.253,-0.0436
mixed,8,6,0.75,4.0,128,4096,256,1024,832,795.347,845.364,786.102,-0.1848
mixed,8,6,0.75,4.0,128,4096,512,2048,1664,1040.205,1131.345,1035.342,-0.0534
mixed,8,6,0.75,4.0,128,4096,1024,4096,3328,1424.394,1500.583,1616.742,2.5246
mixed,8,6,0.75,4.0,128,4096,2048,8192,6656,2819.734,3414.091,3063.758,0.4106
mixed,8,6,0.75,4.0,128,4096,4096,16384,13312,5782.347,7247.854,6005.251,0.1521
mixed,8,6,0.75,4.0,128,8192,128,512,416,1016.722,1074.097,1015.857,-0.0151
mixed,8,6,0.75,4.0,128,8192,256,1024,832,1209.964,1334.379,1207.437,-0.0203
mixed,8,6,0.75,4.0,128,8192,512,2048,1664,1511.336,1645.031,1515.654,0.0323
mixed,8,6,0.75,4.0,128,8192,1024,4096,3328,1973.727,2182.59,2134.527,0.7699
mixed,8,6,0.75,4.0,128,8192,2048,8192,6656,3115.563,3121.492,3370.771,43.044
mixed,8,6,0.75,4.0,128,8192,4096,16384,13312,5824.998,6785.05,6370.591,0.5683
mixed,8,6,0.75,4.0,256,0,128,512,416,260.124,295.675,273.052,0.3636
mixed,8,6,0.75,4.0,256,0,256,1024,832,377.53,455.576,401.69,0.3096
mixed,8,6,0.75,4.0,256,0,512,2048,1664,681.108,831.152,672.663,-0.0563
mixed,8,6,0.75,4.0,256,0,1024,4096,3328,1299.15,1587.337,1406.632,0.373
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,2574.873,3139.183,2812.975,0.4219
mixed,8,6,0.75,4.0,256,0,4096,16384,13312,5133.113,6292.772,5561.744,0.3696
mixed,8,6,0.75,4.0,256,512,128,512,416,336.859,362.235,341.052,0.1652
mixed,8,6,0.75,4.0,256,512,256,1024,832,438.744,518.105,463.226,0.3085
mixed,8,6,0.75,4.0,256,512,512,2048,1664,748.692,913.073,757.716,0.0549
mixed,8,6,0.75,4.0,256,512,1024,4096,3328,1554.471,1934.914,1528.298,-0.0688
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,3047.665,3680.936,3235.085,0.296
mixed,8,6,0.75,4.0,256,512,4096,16384,13312,6034.105,7317.582,6580.799,0.4259
mixed,8,6,0.75,4.0,256,1024,128,512,416,424.346,453.242,433.402,0.3134
mixed,8,6,0.75,4.0,256,1024,256,1024,832,519.642,579.16,529.175,0.1602
mixed,8,6,0.75,4.0,256,1024,512,2048,1664,797.492,969.903,810.228,0.0739
mixed,8,6,0.75,4.0,256,1024,1024,4096,3328,1537.03,1834.757,1447.176,-0.3018
mixed,8,6,0.75,4.0,256,1024,2048,8192,6656,3132.654,3973.632,3220.587,0.1046
mixed,8,6,0.75,4.0,256,1024,4096,16384,13312,6442.207,8024.36,6898.973,0.2887
mixed,8,6,0.75,4.0,256,2048,128,512,416,602.198,626.614,611.096,0.3644
mixed,8,6,0.75,4.0,256,2048,256,1024,832,694.326,753.684,723.096,0.4847
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,911.633,1013.936,894.129,-0.1711
mixed,8,6,0.75,4.0,256,2048,1024,4096,3328,1792.804,1829.571,1638.219,-4.2044
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,3088.685,4034.146,3074.735,-0.0148
mixed,8,6,0.75,4.0,256,2048,4096,16384,13312,6394.109,8233.16,6939.279,0.2964
mixed,8,6,0.75,4.0,256,4096,128,512,416,926.129,953.905,939.371,0.4767
mixed,8,6,0.75,4.0,256,4096,256,1024,832,1042.512,1116.495,1067.759,0.3413
mixed,8,6,0.75,4.0,256,4096,512,2048,1664,1272.043,1363.149,1322.86,0.5578
mixed,8,6,0.75,4.0,256,4096,1024,4096,3328,1707.619,1875.008,1674.691,-0.1967
mixed,8,6,0.75,4.0,256,4096,2048,8192,6656,3680.225,3961.027,3455.179,-0.8014
mixed,8,6,0.75,4.0,256,4096,4096,16384,13312,6819.959,8571.833,6213.222,-0.3463
mixed,8,6,0.75,4.0,256,8192,128,512,416,1592.23,1623.048,1608.295,0.5213
mixed,8,6,0.75,4.0,256,8192,256,1024,832,1687.907,1757.165,1728.228,0.5822
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,1942.24,2081.822,2041.056,0.7079
mixed,8,6,0.75,4.0,256,8192,1024,4096,3328,2443.964,2574.805,2618.037,1.3304
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,3448.683,3685.899,3727.078,1.1736
mixed,8,6,0.75,4.0,256,8192,4096,16384,13312,7510.509,8203.277,7512.3,0.0026
mixed,8,6,0.75,4.0,512,0,128,512,416,361.915,398.97,374.202,0.3316
mixed,8,6,0.75,4.0,512,0,256,1024,832,482.297,554.455,506.936,0.3415
mixed,8,6,0.75,4.0,512,0,512,2048,1664,796.916,985.776,830.036,0.1754
mixed,8,6,0.75,4.0,512,0,1024,4096,3328,1587.814,1929.921,1593.447,0.0165
mixed,8,6,0.75,4.0,512,0,2048,8192,6656,2965.044,3618.859,3110.075,0.2218
mixed,8,6,0.75,4.0,512,0,4096,16384,13312,5609.672,7134.617,6268.033,0.4317
mixed,8,6,0.75,4.0,512,512,128,512,416,511.353,541.626,515.159,0.1257
mixed,8,6,0.75,4.0,512,512,256,1024,832,609.336,678.486,629.623,0.2934
mixed,8,6,0.75,4.0,512,512,512,2048,1664,892.82,1073.103,905.425,0.0699
mixed,8,6,0.75,4.0,512,512,1024,4096,3328,1689.287,2116.928,1822.435,0.3114
mixed,8,6,0.75,4.0,512,512,2048,8192,6656,3466.796,4235.759,3549.225,0.1072
mixed,8,6,0.75,4.0,512,512,4096,16384,13312,6609.174,8444.96,7421.895,0.4427
mixed,8,6,0.75,4.0,512,1024,128,512,416,664.023,692.532,669.206,0.1818
mixed,8,6,0.75,4.0,512,1024,256,1024,832,759.285,815.442,765.717,0.1145
mixed,8,6,0.75,4.0,512,1024,512,2048,1664,1022.1,1218.123,1053.778,0.1616
mixed,8,6,0.75,4.0,512,1024,1024,4096,3328,1799.397,1934.698,1818.084,0.1381
mixed,8,6,0.75,4.0,512,1024,2048,8192,6656,3604.868,4353.006,3612.365,0.01
mixed,8,6,0.75,4.0,512,1024,4096,16384,13312,7375.738,9021.694,7685.365,0.1881
mixed,8,6,0.75,4.0,512,2048,128,512,416,964.946,989.655,966.067,0.0454
mixed,8,6,0.75,4.0,512,2048,256,1024,832,1059.251,1117.423,1075.76,0.2838
mixed,8,6,0.75,4.0,512,2048,512,2048,1664,1277.36,1421.581,1277.132,-0.0016
mixed,8,6,0.75,4.0,512,2048,1024,4096,3328,1940.516,2066.788,1964.076,0.1866
mixed,8,6,0.75,4.0,512,2048,2048,8192,6656,3185.095,4604.705,3511.952,0.2302
mixed,8,6,0.75,4.0,512,2048,4096,16384,13312,7243.928,9347.267,7559.766,0.1502
mixed,8,6,0.75,4.0,512,4096,128,512,416,1578.249,1594.73,1572.457,-0.3514
mixed,8,6,0.75,4.0,512,4096,256,1024,832,1649.259,1719.43,1666.346,0.2435
mixed,8,6,0.75,4.0,512,4096,512,2048,1664,1876.771,1962.115,1900.646,0.2798
mixed,8,6,0.75,4.0,512,4096,1024,4096,3328,2373.719,2619.162,2318.685,-0.2242
mixed,8,6,0.75,4.0,512,4096,2048,8192,6656,4132.425,4064.933,3972.839,
mixed,8,6,0.75,4.0,512,4096,4096,16384,13312,7476.534,9685.118,7146.231,-0.1496
mixed,8,6,0.75,4.0,512,8192,128,512,416,2869.751,2861.693,2863.738,
mixed,8,6,0.75,4.0,512,8192,256,1024,832,2899.605,2953.333,2898.071,-0.0286
mixed,8,6,0.75,4.0,512,8192,512,2048,1664,3061.621,3164.119,3080.787,0.187
mixed,8,6,0.75,4.0,512,8192,1024,4096,3328,3502.096,3657.069,3615.023,0.7287
mixed,8,6,0.75,4.0,512,8192,2048,8192,6656,4681.058,5007.034,4773.916,0.2849
mixed,8,6,0.75,4.0,512,8192,4096,16384,13312,8296.044,9087.301,9012.288,0.9052
mixed,8,6,0.75,4.0,1024,0,128,512,416,696.374,728.217,704.855,0.2663
mixed,8,6,0.75,4.0,1024,0,256,1024,832,798.357,875.028,824.66,0.3431
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,1160.398,1449.834,1195.216,0.1203
mixed,8,6,0.75,4.0,1024,0,1024,4096,3328,2193.378,2713.658,2269.889,0.1471
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,4132.262,4926.844,3992.712,-0.1756
mixed,8,6,0.75,4.0,1024,0,4096,16384,13312,7456.265,9058.146,7959.535,0.3142
mixed,8,6,0.75,4.0,1024,512,128,512,416,970.965,1004.657,981.012,0.2982
mixed,8,6,0.75,4.0,1024,512,256,1024,832,1065.906,1123.536,1086.16,0.3514
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,1335.597,1564.459,1368.017,0.1417
mixed,8,6,0.75,4.0,1024,512,1024,4096,3328,2335.201,2709.266,2266.784,-0.1829
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,4498.496,5499.091,4473.669,-0.0248
mixed,8,6,0.75,4.0,1024,512,4096,16384,13312,8590.841,10117.79,8655.339,0.0422
mixed,8,6,0.75,4.0,1024,1024,128,512,416,1249.391,1275.855,1263.086,0.5175
mixed,8,6,0.75,4.0,1024,1024,256,1024,832,1352.781,1394.699,1364.78,0.2862
mixed,8,6,0.75,4.0,1024,1024,512,2048,1664,1579.912,1725.575,1588.585,0.0595
mixed,8,6,0.75,4.0,1024,1024,1024,4096,3328,2267.903,2846.039,2338.011,0.1213
mixed,8,6,0.75,4.0,1024,1024,2048,8192,6656,4543.0,5705.448,4478.718,-0.0553
mixed,8,6,0.75,4.0,1024,1024,4096,16384,13312,9147.257,11115.892,9126.871,-0.0104
mixed,8,6,0.75,4.0,1024,2048,128,512,416,1807.492,1834.338,1801.799,-0.2121
mixed,8,6,0.75,4.0,1024,2048,256,1024,832,1918.081,1964.099,1926.243,0.1774
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,2134.335,2214.015,2117.57,-0.2104
mixed,8,6,0.75,4.0,1024,2048,1024,4096,3328,2735.993,3058.452,2740.661,0.0145
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,4881.683,5922.6,4866.741,-0.0144
mixed,8,6,0.75,4.0,1024,2048,4096,16384,13312,9466.904,11462.076,9377.493,-0.0448
mixed,8,6,0.75,4.0,1024,4096,128,512,416,2899.094,2950.32,2933.49,0.6715
mixed,8,6,0.75,4.0,1024,4096,256,1024,832,3011.343,3070.511,3021.811,0.1769
mixed,8,6,0.75,4.0,1024,4096,512,2048,1664,3240.754,3342.637,3262.188,0.2104
mixed,8,6,0.75,4.0,1024,4096,1024,4096,3328,3680.459,3906.468,3675.463,-0.0221
mixed,8,6,0.75,4.0,1024,4096,2048,8192,6656,5485.808,5570.096,5398.328,-1.0379
mixed,8,6,0.75,4.0,1024,4096,4096,16384,13312,9838.538,11644.846,9703.537,-0.0747
mixed,8,6,0.75,4.0,1024,8192,128,512,416,5249.491,5253.716,5246.735,-0.6523
mixed,8,6,0.75,4.0,1024,8192,256,1024,832,5285.776,5282.542,5286.801,
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,5430.095,5578.541,5428.149,-0.0131
mixed,8,6,0.75,4.0,1024,8192,1024,4096,3328,5890.539,6015.017,5924.902,0.2761
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,6979.284,7378.195,6807.292,-0.4312
mixed,8,6,0.75,4.0,1024,8192,4096,16384,13312,10959.876,10993.248,10739.968,-6.5896
mixed,8,6,0.75,4.0,2048,0,128,512,416,1732.902,1763.911,1737.576,0.1507
mixed,8,6,0.75,4.0,2048,0,256,1024,832,1858.091,1897.381,1863.269,0.1318
mixed,8,6,0.75,4.0,2048,0,512,2048,1664,2078.432,2233.472,2097.567,0.1234
mixed,8,6,0.75,4.0,2048,0,1024,4096,3328,2806.807,3341.778,2838.807,0.0598
mixed,8,6,0.75,4.0,2048,0,2048,8192,6656,5178.87,6260.355,5201.717,0.0211
mixed,8,6,0.75,4.0,2048,0,4096,16384,13312,9758.287,11884.129,9830.582,0.034
mixed,8,6,0.75,4.0,2048,512,128,512,416,2289.341,2323.199,2314.751,0.7505
mixed,8,6,0.75,4.0,2048,512,256,1024,832,2395.071,2423.326,2371.613,-0.8302
mixed,8,6,0.75,4.0,2048,512,512,2048,1664,2610.361,2750.264,2611.45,0.0078
mixed,8,6,0.75,4.0,2048,512,1024,4096,3328,3199.03,3539.724,3259.473,0.1774
mixed,8,6,0.75,4.0,2048,512,2048,8192,6656,5347.831,6438.124,5422.546,0.0685
mixed,8,6,0.75,4.0,2048,512,4096,16384,13312,10057.78,12137.105,10090.677,0.0158
mixed,8,6,0.75,4.0,2048,1024,128,512,416,2833.629,2830.102,2794.487,
mixed,8,6,0.75,4.0,2048,1024,256,1024,832,2894.067,2987.479,2908.949,0.1593
mixed,8,6,0.75,4.0,2048,1024,512,2048,1664,3174.101,3267.702,3121.424,-0.5628
mixed,8,6,0.75,4.0,2048,1024,1024,4096,3328,3690.598,3923.333,3700.65,0.0432
mixed,8,6,0.75,4.0,2048,1024,2048,8192,6656,5538.352,6654.368,5573.392,0.0314
mixed,8,6,0.75,4.0,2048,1024,4096,16384,13312,10254.536,12422.995,10357.477,0.0475
mixed,8,6,0.75,4.0,2048,2048,128,512,416,3881.029,3900.456,3857.255,-1.2238
mixed,8,6,0.75,4.0,2048,2048,256,1024,832,3957.572,4023.494,3964.933,0.1117
mixed,8,6,0.75,4.0,2048,2048,512,2048,1664,4187.777,4306.369,4245.28,0.4849
mixed,8,6,0.75,4.0,2048,2048,1024,4096,3328,4676.22,4985.752,4732.765,0.1827
mixed,8,6,0.75,4.0,2048,2048,2048,8192,6656,5973.268,6987.74,6029.744,0.0557
mixed,8,6,0.75,4.0,2048,2048,4096,16384,13312,10838.143,13098.345,11021.38,0.0811
mixed,8,6,0.75,4.0,2048,4096,128,512,416,6091.719,6070.984,6083.858,
mixed,8,6,0.75,4.0,2048,4096,256,1024,832,6132.165,6182.114,6092.552,-0.7931
mixed,8,6,0.75,4.0,2048,4096,512,2048,1664,6476.644,6591.716,6498.947,0.1938
mixed,8,6,0.75,4.0,2048,4096,1024,4096,3328,6759.968,7027.518,6778.017,0.0675
mixed,8,6,0.75,4.0,2048,4096,2048,8192,6656,7962.031,8604.101,8000.303,0.0596
mixed,8,6,0.75,4.0,2048,4096,4096,16384,13312,11807.091,13869.912,11975.25,0.0815
mixed,8,6,0.75,4.0,2048,8192,128,512,416,10476.65,10480.905,10486.341,2.2776
mixed,8,6,0.75,4.0,2048,8192,256,1024,832,10537.636,10477.258,10502.312,
mixed,8,6,0.75,4.0,2048,8192,512,2048,1664,10755.813,10815.649,10661.771,-1.5717
mixed,8,6,0.75,4.0,2048,8192,1024,4096,3328,11244.989,11487.168,11162.463,-0.3408
mixed,8,6,0.75,4.0,2048,8192,2048,8192,6656,12142.164,12817.72,12171.31,0.0431
mixed,8,6,0.75,4.0,2048,8192,4096,16384,13312,14722.407,16230.686,15082.344,0.2386
pure,8,7,0.875,4.0,0,0,128,512,464,144.028,158.141,153.404,0.6644
pure,8,7,0.875,4.0,0,0,256,1024,928,219.037,246.141,227.612,0.3164
pure,8,7,0.875,4.0,0,0,512,2048,1856,382.206,419.034,381.084,-0.0305
pure,8,7,0.875,4.0,0,0,1024,4096,3712,677.236,751.794,696.308,0.2558
pure,8,7,0.875,4.0,0,0,2048,8192,7424,1283.372,1390.603,1287.788,0.0412
pure,8,7,0.875,4.0,0,0,4096,16384,14848,2493.657,2736.182,2524.027,0.1252
mixed,8,7,0.875,4.0,16,0,128,512,464,216.733,253.117,221.436,0.1293
mixed,8,7,0.875,4.0,16,0,256,1024,928,389.818,428.155,361.593,-0.7362
mixed,8,7,0.875,4.0,16,0,512,2048,1856,700.566,781.043,635.318,-0.8108
mixed,8,7,0.875,4.0,16,0,1024,4096,3712,1352.62,1483.241,1180.461,-1.318
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,2648.88,2946.418,2330.013,-1.0717
mixed,8,7,0.875,4.0,16,0,4096,16384,14848,5486.934,6118.114,4827.894,-1.0441
mixed,8,7,0.875,4.0,16,512,128,512,464,233.917,259.836,252.668,0.7234
mixed,8,7,0.875,4.0,16,512,256,1024,928,385.019,423.738,386.427,0.0364
mixed,8,7,0.875,4.0,16,512,512,2048,1856,714.77,805.332,665.238,-0.5469
mixed,8,7,0.875,4.0,16,512,1024,4096,3712,1480.779,1666.247,1321.262,-0.8601
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,2906.42,3203.696,2717.367,-0.636
mixed,8,7,0.875,4.0,16,512,4096,16384,14848,5732.264,6411.033,5312.115,-0.619
mixed,8,7,0.875,4.0,16,1024,128,512,464,276.155,302.108,294.3,0.6991
mixed,8,7,0.875,4.0,16,1024,256,1024,928,406.458,438.104,426.393,0.6299
mixed,8,7,0.875,4.0,16,1024,512,2048,1856,695.415,782.771,703.478,0.0923
mixed,8,7,0.875,4.0,16,1024,1024,4096,3712,1446.382,1628.552,1355.242,-0.5003
mixed,8,7,0.875,4.0,16,1024,2048,8192,7424,2980.34,3318.317,2926.198,-0.1602
mixed,8,7,0.875,4.0,16,1024,4096,16384,14848,6390.855,6861.949,5954.125,-0.9271
mixed,8,7,0.875,4.0,16,2048,128,512,464,361.818,386.842,383.673,0.8734
mixed,8,7,0.875,4.0,16,2048,256,1024,928,494.169,521.975,512.344,0.6536
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,726.004,790.228,810.545,1.3163
mixed,8,7,0.875,4.0,16,2048,1024,4096,3712,1425.644,1587.239,1550.475,0.7725
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,3013.202,3317.421,2848.05,-0.5429
mixed,8,7,0.875,4.0,16,2048,4096,16384,14848,6306.183,6945.142,5919.622,-0.605
mixed,8,7,0.875,4.0,16,4096,128,512,464,528.762,554.909,550.009,0.8126
mixed,8,7,0.875,4.0,16,4096,256,1024,928,665.204,696.502,694.134,0.9243
mixed,8,7,0.875,4.0,16,4096,512,2048,1856,900.37,957.137,991.409,1.6037
mixed,8,7,0.875,4.0,16,4096,1024,4096,3712,1393.548,1487.305,1604.549,2.2505
mixed,8,7,0.875,4.0,16,4096,2048,8192,7424,2990.356,3259.279,3185.615,0.7261
mixed,8,7,0.875,4.0,16,4096,4096,16384,14848,6155.46,6771.645,5771.823,-0.6226
mixed,8,7,0.875,4.0,16,8192,128,512,464,865.49,890.612,886.803,0.8484
mixed,8,7,0.875,4.0,16,8192,256,1024,928,998.705,1030.867,1024.145,0.791
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,1246.764,1305.101,1351.307,1.7921
mixed,8,7,0.875,4.0,16,8192,1024,4096,3712,1803.812,1843.621,1984.678,4.5433
