regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,3,0.1875,4.0,256,1024,1024,4096,1600,176.61,392.864,385.025,0.9638
mixed,16,3,0.1875,4.0,256,1024,2048,8192,3200,315.939,748.867,736.227,0.9708
mixed,16,3,0.1875,4.0,256,1024,4096,16384,6400,592.07,1449.832,1432.004,0.9792
mixed,16,3,0.1875,4.0,256,2048,128,512,200,219.615,220.896,219.393,-0.1733
mixed,16,3,0.1875,4.0,256,2048,256,1024,400,220.289,221.218,221.728,1.549
mixed,16,3,0.1875,4.0,256,2048,512,2048,800,221.922,222.721,220.705,-1.5232
mixed,16,3,0.1875,4.0,256,2048,1024,4096,1600,223.136,395.459,385.058,0.9396
mixed,16,3,0.1875,4.0,256,2048,2048,8192,3200,319.617,750.052,738.757,0.9738
mixed,16,3,0.1875,4.0,256,2048,4096,16384,6400,594.852,1453.991,1435.143,0.9781
mixed,16,3,0.1875,4.0,256,4096,128,512,200,388.417,387.584,385.505,
mixed,16,3,0.1875,4.0,256,4096,256,1024,400,388.353,388.097,387.523,
mixed,16,3,0.1875,4.0,256,4096,512,2048,800,387.585,390.657,390.275,0.8757
mixed,16,3,0.1875,4.0,256,4096,1024,4096,1600,388.929,398.241,388.13,-0.0858
mixed,16,3,0.1875,4.0,256,4096,2048,8192,3200,393.026,752.996,738.979,0.9611
mixed,16,3,0.1875,4.0,256,4096,4096,16384,6400,596.769,1454.567,1437.444,0.98
mixed,16,3,0.1875,4.0,256,8192,128,512,200,731.364,733.059,731.171,-0.1139
mixed,16,3,0.1875,4.0,256,8192,256,1024,400,733.286,734.69,732.61,-0.4815
mixed,16,3,0.1875,4.0,256,8192,512,2048,800,735.49,736.965,732.933,-1.7336
mixed,16,3,0.1875,4.0,256,8192,1024,4096,1600,735.556,743.236,734.852,-0.0917
mixed,16,3,0.1875,4.0,256,8192,2048,8192,3200,741.029,759.235,740.26,-0.0422
mixed,16,3,0.1875,4.0,256,8192,4096,16384,6400,748.835,1460.617,1440.519,0.9718
mixed,16,3,0.1875,4.0,512,0,128,512,200,87.807,125.887,102.56,0.3874
mixed,16,3,0.1875,4.0,512,0,256,1024,400,114.463,167.552,144.896,0.5732
mixed,16,3,0.1875,4.0,512,0,512,2048,800,148.288,252.61,229.088,0.7745
mixed,16,3,0.1875,4.0,512,0,1024,4096,1600,210.754,422.947,394.881,0.8677
mixed,16,3,0.1875,4.0,512,0,2048,8192,3200,346.401,758.882,739.941,0.9541
mixed,16,3,0.1875,4.0,512,0,4096,16384,6400,612.099,1452.198,1436.81,0.9817
mixed,16,3,0.1875,4.0,512,512,128,512,200,131.232,146.88,130.753,-0.0306
mixed,16,3,0.1875,4.0,512,512,256,1024,400,131.49,213.729,146.049,0.177
mixed,16,3,0.1875,4.0,512,512,512,2048,800,187.233,306.274,229.378,0.354
mixed,16,3,0.1875,4.0,512,512,1024,4096,1600,264.449,485.315,396.961,0.6
mixed,16,3,0.1875,4.0,512,512,2048,8192,3200,408.834,855.553,743.04,0.7481
mixed,16,3,0.1875,4.0,512,512,4096,16384,6400,694.468,1569.223,1444.619,0.8576
mixed,16,3,0.1875,4.0,512,1024,128,512,200,172.961,173.569,172.929,-0.0526
mixed,16,3,0.1875,4.0,512,1024,256,1024,400,173.505,234.945,172.993,-0.0083
mixed,16,3,0.1875,4.0,512,1024,512,2048,800,195.171,349.728,230.337,0.2275
mixed,16,3,0.1875,4.0,512,1024,1024,4096,1600,303.075,533.729,398.178,0.4123
mixed,16,3,0.1875,4.0,512,1024,2048,8192,3200,452.707,897.572,743.269,0.6531
mixed,16,3,0.1875,4.0,512,1024,4096,16384,6400,739.331,1618.854,1441.607,0.7985
mixed,16,3,0.1875,4.0,512,2048,128,512,200,256.128,257.121,255.554,-0.578
mixed,16,3,0.1875,4.0,512,2048,256,1024,400,256.513,258.913,255.713,-0.3333
mixed,16,3,0.1875,4.0,512,2048,512,2048,800,259.234,415.105,257.345,-0.0121
mixed,16,3,0.1875,4.0,512,2048,1024,4096,1600,331.105,614.564,397.6,0.2346
mixed,16,3,0.1875,4.0,512,2048,2048,8192,3200,536.739,980.293,742.979,0.465
mixed,16,3,0.1875,4.0,512,2048,4096,16384,6400,818.309,1709.513,1445.348,0.7036
mixed,16,3,0.1875,4.0,512,4096,128,512,200,422.562,422.787,421.828,-3.2622
mixed,16,3,0.1875,4.0,512,4096,256,1024,400,425.252,426.21,422.85,-2.5073
mixed,16,3,0.1875,4.0,512,4096,512,2048,800,424.611,425.922,422.627,-1.5133
mixed,16,3,0.1875,4.0,512,4096,1024,4096,1600,425.952,770.531,426.083,0.0004
mixed,16,3,0.1875,4.0,512,4096,2048,8192,3200,616.802,1147.814,743.523,0.2386
mixed,16,3,0.1875,4.0,512,4096,4096,16384,6400,988.549,1872.102,1443.238,0.5146
mixed,16,3,0.1875,4.0,512,8192,128,512,200,754.372,755.108,756.835,3.3465
mixed,16,3,0.1875,4.0,512,8192,256,1024,400,754.464,756.194,755.076,0.3538
mixed,16,3,0.1875,4.0,512,8192,512,2048,800,755.845,761.731,755.81,-0.0059
mixed,16,3,0.1875,4.0,512,8192,1024,4096,1600,760.709,773.705,758.371,-0.1799
mixed,16,3,0.1875,4.0,512,8192,2048,8192,3200,761.064,1482.086,761.924,0.0012
mixed,16,3,0.1875,4.0,512,8192,4096,16384,6400,1173.861,2214.153,1444.742,0.2604
mixed,16,3,0.1875,4.0,1024,0,128,512,200,163.362,183.456,164.865,0.0748
mixed,16,3,0.1875,4.0,1024,0,256,1024,400,177.953,239.521,182.049,0.0665
mixed,16,3,0.1875,4.0,1024,0,512,2048,800,204.256,363.489,278.626,0.4671
mixed,16,3,0.1875,4.0,1024,0,1024,4096,1600,308.513,548.417,464.803,0.6515
mixed,16,3,0.1875,4.0,1024,0,2048,8192,3200,472.866,924.678,829.604,0.7896
mixed,16,3,0.1875,4.0,1024,0,4096,16384,6400,764.419,1653.509,1519.752,0.8496
mixed,16,3,0.1875,4.0,1024,512,128,512,200,212.226,240.258,217.858,0.2009
mixed,16,3,0.1875,4.0,1024,512,256,1024,400,231.072,268.228,226.209,-0.1309
mixed,16,3,0.1875,4.0,1024,512,512,2048,800,255.872,396.961,296.864,0.2905
mixed,16,3,0.1875,4.0,1024,512,1024,4096,1600,330.913,615.298,494.853,0.5765
mixed,16,3,0.1875,4.0,1024,512,2048,8192,3200,515.076,975.334,872.102,0.7757
mixed,16,3,0.1875,4.0,1024,512,4096,16384,6400,837.795,1719.18,1575.177,0.8366
mixed,16,3,0.1875,4.0,1024,1024,128,512,200,254.625,286.053,260.769,0.1955
mixed,16,3,0.1875,4.0,1024,1024,256,1024,400,275.425,325.953,286.498,0.2191
mixed,16,3,0.1875,4.0,1024,1024,512,2048,800,310.176,413.088,335.235,0.2435
mixed,16,3,0.1875,4.0,1024,1024,1024,4096,1600,354.337,665.603,513.923,0.5127
mixed,16,3,0.1875,4.0,1024,1024,2048,8192,3200,548.899,1019.012,904.996,0.7575
mixed,16,3,0.1875,4.0,1024,1024,4096,16384,6400,868.485,1748.615,1622.92,0.8572
mixed,16,3,0.1875,4.0,1024,2048,128,512,200,338.496,371.011,345.217,0.2067
mixed,16,3,0.1875,4.0,1024,2048,256,1024,400,360.003,415.938,369.761,0.1745
mixed,16,3,0.1875,4.0,1024,2048,512,2048,800,394.497,498.018,415.49,0.2028
mixed,16,3,0.1875,4.0,1024,2048,1024,4096,1600,459.042,712.385,597.89,0.5481
mixed,16,3,0.1875,4.0,1024,2048,2048,8192,3200,607.106,1096.358,959.623,0.7205
mixed,16,3,0.1875,4.0,1024,2048,4096,16384,6400,948.803,1835.207,1740.135,0.8927
mixed,16,3,0.1875,4.0,1024,4096,128,512,200,507.395,537.409,511.267,0.129
mixed,16,3,0.1875,4.0,1024,4096,256,1024,400,526.307,583.074,538.979,0.2232
mixed,16,3,0.1875,4.0,1024,4096,512,2048,800,560.514,674.115,585.475,0.2197
mixed,16,3,0.1875,4.0,1024,4096,1024,4096,1600,630.114,840.519,669.635,0.1878
mixed,16,3,0.1875,4.0,1024,4096,2048,8192,3200,769.061,1263.206,1130.598,0.7316
mixed,16,3,0.1875,4.0,1024,4096,4096,16384,6400,1085.217,1994.316,1840.908,0.8313
mixed,16,3,0.1875,4.0,1024,8192,128,512,200,846.853,875.78,848.803,0.0674
mixed,16,3,0.1875,4.0,1024,8192,256,1024,400,863.747,922.691,878.759,0.2547
mixed,16,3,0.1875,4.0,1024,8192,512,2048,800,899.107,1012.42,918.852,0.1743
mixed,16,3,0.1875,4.0,1024,8192,1024,4096,1600,965.667,1186.853,1010.693,0.2036
mixed,16,3,0.1875,4.0,1024,8192,2048,8192,3200,1115.527,1535.943,1207.59,0.219
mixed,16,3,0.1875,4.0,1024,8192,4096,16384,6400,1382.665,2307.596,2180.773,0.8629
mixed,16,3,0.1875,4.0,2048,0,128,512,200,345.604,361.89,347.778,0.1335
mixed,16,3,0.1875,4.0,2048,0,256,1024,400,360.13,376.992,355.585,-0.2695
mixed,16,3,0.1875,4.0,2048,0,512,2048,800,376.514,497.924,401.313,0.2043
mixed,16,3,0.1875,4.0,2048,0,1024,4096,1600,425.633,822.275,579.234,0.3873
mixed,16,3,0.1875,4.0,2048,0,2048,8192,3200,691.012,1390.405,974.629,0.4055
mixed,16,3,0.1875,4.0,2048,0,4096,16384,6400,1149.063,2493.965,1786.021,0.4736
mixed,16,3,0.1875,4.0,2048,512,128,512,200,429.635,451.264,433.474,0.1775
mixed,16,3,0.1875,4.0,2048,512,256,1024,400,444.832,469.956,444.643,-0.0075
mixed,16,3,0.1875,4.0,2048,512,512,2048,800,460.1,564.387,459.01,-0.0105
mixed,16,3,0.1875,4.0,2048,512,1024,4096,1600,495.906,887.524,638.372,0.3638
mixed,16,3,0.1875,4.0,2048,512,2048,8192,3200,735.268,1519.046,1042.084,0.3915
mixed,16,3,0.1875,4.0,2048,512,4096,16384,6400,1242.279,2783.881,1862.665,0.4024
mixed,16,3,0.1875,4.0,2048,1024,128,512,200,514.882,534.432,516.867,0.1015
mixed,16,3,0.1875,4.0,2048,1024,256,1024,400,530.081,553.315,529.313,-0.0331
mixed,16,3,0.1875,4.0,2048,1024,512,2048,800,544.228,624.864,548.419,0.052
mixed,16,3,0.1875,4.0,2048,1024,1024,4096,1600,590.05,920.101,696.131,0.3214
mixed,16,3,0.1875,4.0,2048,1024,2048,8192,3200,786.598,1590.444,1107.752,0.3995
mixed,16,3,0.1875,4.0,2048,1024,4096,16384,6400,1315.752,2848.205,1908.361,0.3867
mixed,16,3,0.1875,4.0,2048,2048,128,512,200,679.746,704.197,682.498,0.1126
mixed,16,3,0.1875,4.0,2048,2048,256,1024,400,694.755,721.156,696.1,0.0509
mixed,16,3,0.1875,4.0,2048,2048,512,2048,800,713.221,797.826,713.795,0.0068
mixed,16,3,0.1875,4.0,2048,2048,1024,4096,1600,738.084,1033.892,804.291,0.2238
mixed,16,3,0.1875,4.0,2048,2048,2048,8192,3200,906.243,1738.598,1210.407,0.3654
mixed,16,3,0.1875,4.0,2048,2048,4096,16384,6400,1412.355,2990.933,2021.419,0.3858
mixed,16,3,0.1875,4.0,2048,4096,128,512,200,1010.725,1033.638,1014.021,0.1438
mixed,16,3,0.1875,4.0,2048,4096,256,1024,400,1025.321,1048.036,1028.133,0.1238
mixed,16,3,0.1875,4.0,2048,4096,512,2048,800,1045.799,1052.518,1040.548,-0.7815
mixed,16,3,0.1875,4.0,2048,4096,1024,4096,1600,1052.262,1319.398,1048.934,-0.0125
mixed,16,3,0.1875,4.0,2048,4096,2048,8192,3200,1181.895,1822.981,1441.51,0.405
mixed,16,3,0.1875,4.0,2048,4096,4096,16384,6400,1597.703,3265.615,2268.363,0.4021
mixed,16,3,0.1875,4.0,2048,8192,128,512,200,1679.402,1700.585,1682.504,0.1464
mixed,16,3,0.1875,4.0,2048,8192,256,1024,400,1695.849,1713.346,1693.032,-0.161
mixed,16,3,0.1875,4.0,2048,8192,512,2048,800,1710.696,1719.303,1710.213,-0.0561
mixed,16,3,0.1875,4.0,2048,8192,1024,4096,1600,1718.221,1719.653,1715.208,-2.1041
mixed,16,3,0.1875,4.0,2048,8192,2048,8192,3200,1725.001,2363.625,1720.491,-0.0071
mixed,16,3,0.1875,4.0,2048,8192,4096,16384,6400,2088.329,3472.368,2673.164,0.4226
pure,16,4,0.25,4.0,0,0,128,512,224,63.04,76.543,64.705,0.1233
pure,16,4,0.25,4.0,0,0,256,1024,448,72.768,105.951,76.735,0.1195
pure,16,4,0.25,4.0,0,0,512,2048,896,99.648,153.054,98.435,-0.0227
pure,16,4,0.25,4.0,0,0,1024,4096,1792,143.648,239.168,145.472,0.0191
pure,16,4,0.25,4.0,0,0,2048,8192,3584,221.601,406.596,222.944,0.0073
pure,16,4,0.25,4.0,0,0,4096,16384,7168,365.058,737.315,369.697,0.0125
mixed,16,4,0.25,4.0,16,0,128,512,224,48.863,79.745,75.425,0.8601
mixed,16,4,0.25,4.0,16,0,256,1024,448,71.328,123.777,119.169,0.9121
mixed,16,4,0.25,4.0,16,0,512,2048,896,112.803,211.169,206.562,0.9532
mixed,16,4,0.25,4.0,16,0,1024,4096,1792,189.345,389.249,381.154,0.9595
mixed,16,4,0.25,4.0,16,0,2048,8192,3584,344.929,742.755,733.635,0.9771
mixed,16,4,0.25,4.0,16,0,4096,16384,7168,652.835,1443.655,1428.037,0.9803
mixed,16,4,0.25,4.0,16,512,128,512,224,76.352,79.744,75.649,-0.2073
mixed,16,4,0.25,4.0,16,512,256,1024,448,76.736,123.52,119.073,0.9049
mixed,16,4,0.25,4.0,16,512,512,2048,896,112.641,212.545,207.041,0.9449
mixed,16,4,0.25,4.0,16,512,1024,4096,1792,190.05,390.594,380.866,0.9515
mixed,16,4,0.25,4.0,16,512,2048,8192,3584,345.217,742.468,734.275,0.9794
mixed,16,4,0.25,4.0,16,512,4096,16384,7168,653.536,1444.262,1429.865,0.9818
mixed,16,4,0.25,4.0,16,1024,128,512,224,119.521,119.904,118.337,-3.0914
mixed,16,4,0.25,4.0,16,1024,256,1024,448,120.225,123.873,119.968,-0.0704
mixed,16,4,0.25,4.0,16,1024,512,2048,896,119.296,211.906,207.265,0.9499
mixed,16,4,0.25,4.0,16,1024,1024,4096,1792,190.656,388.13,382.146,0.9697
mixed,16,4,0.25,4.0,16,1024,2048,8192,3584,344.288,741.443,734.244,0.9819
mixed,16,4,0.25,4.0,16,1024,4096,16384,7168,655.045,1444.295,1428.007,0.9794
mixed,16,4,0.25,4.0,16,2048,128,512,224,206.082,206.944,205.184,-1.0418
mixed,16,4,0.25,4.0,16,2048,256,1024,448,205.887,206.402,205.858,-0.0563
mixed,16,4,0.25,4.0,16,2048,512,2048,896,206.016,212.386,208.671,0.4168
mixed,16,4,0.25,4.0,16,2048,1024,4096,1792,209.152,387.489,382.66,0.9729
mixed,16,4,0.25,4.0,16,2048,2048,8192,3584,344.419,741.764,735.908,0.9853
mixed,16,4,0.25,4.0,16,2048,4096,16384,7168,653.923,1444.488,1428.455,0.9797
mixed,16,4,0.25,4.0,16,4096,128,512,224,376.833,378.563,376.673,-0.0925
mixed,16,4,0.25,4.0,16,4096,256,1024,448,377.25,378.433,377.76,0.4311
mixed,16,4,0.25,4.0,16,4096,512,2048,896,379.074,379.841,377.345,-2.2542
mixed,16,4,0.25,4.0,16,4096,1024,4096,1792,379.745,390.467,382.178,0.2269
mixed,16,4,0.25,4.0,16,4096,2048,8192,3584,385.218,740.995,733.539,0.979
mixed,16,4,0.25,4.0,16,4096,4096,16384,7168,652.742,1445.574,1428.84,0.9789
mixed,16,4,0.25,4.0,16,8192,128,512,224,724.195,726.595,723.875,-0.1333
mixed,16,4,0.25,4.0,16,8192,256,1024,448,724.385,726.949,725.284,0.3506
mixed,16,4,0.25,4.0,16,8192,512,2048,896,726.657,728.227,726.532,-0.0796
mixed,16,4,0.25,4.0,16,8192,1024,4096,1792,727.396,729.732,726.884,-0.2192
mixed,16,4,0.25,4.0,16,8192,2048,8192,3584,729.67,742.308,733.283,0.2859
mixed,16,4,0.25,4.0,16,8192,4096,16384,7168,737.474,1445.161,1430.022,0.9786
mixed,16,4,0.25,4.0,32,0,128,512,224,48.416,80.255,75.808,0.8603
mixed,16,4,0.25,4.0,32,0,256,1024,448,70.495,124.066,119.488,0.9145
mixed,16,4,0.25,4.0,32,0,512,2048,896,112.801,213.059,207.491,0.9445
mixed,16,4,0.25,4.0,32,0,1024,4096,1792,190.562,389.762,381.697,0.9595
mixed,16,4,0.25,4.0,32,0,2048,8192,3584,346.562,741.954,734.245,0.9805
mixed,16,4,0.25,4.0,32,0,4096,16384,7168,654.626,1447.016,1430.248,0.9788
mixed,16,4,0.25,4.0,32,512,128,512,224,76.929,80.0,77.761,0.2709
mixed,16,4,0.25,4.0,32,512,256,1024,448,78.08,123.809,119.52,0.9062
mixed,16,4,0.25,4.0,32,512,512,2048,896,113.024,212.48,207.423,0.9492
mixed,16,4,0.25,4.0,32,512,1024,4096,1792,190.465,389.856,381.088,0.956
mixed,16,4,0.25,4.0,32,512,2048,8192,3584,345.378,743.043,733.891,0.977
mixed,16,4,0.25,4.0,32,512,4096,16384,7168,654.244,1444.296,1430.086,0.982
mixed,16,4,0.25,4.0,32,1024,128,512,224,119.584,123.04,120.448,0.25
mixed,16,4,0.25,4.0,32,1024,256,1024,448,120.545,124.418,120.959,0.1069
mixed,16,4,0.25,4.0,32,1024,512,2048,896,123.585,214.465,207.487,0.9232
mixed,16,4,0.25,4.0,32,1024,1024,4096,1792,190.048,388.068,382.72,0.973
mixed,16,4,0.25,4.0,32,1024,2048,8192,3584,344.609,743.394,733.762,0.9758
mixed,16,4,0.25,4.0,32,1024,4096,16384,7168,654.53,1444.452,1428.005,0.9792
mixed,16,4,0.25,4.0,32,2048,128,512,224,205.761,209.024,206.498,0.2259
mixed,16,4,0.25,4.0,32,2048,256,1024,448,205.984,209.282,207.264,0.3881
mixed,16,4,0.25,4.0,32,2048,512,2048,896,209.953,212.193,209.281,-0.3
mixed,16,4,0.25,4.0,32,2048,1024,4096,1792,210.849,389.378,383.008,0.9643
mixed,16,4,0.25,4.0,32,2048,2048,8192,3584,344.707,741.987,735.875,0.9846
mixed,16,4,0.25,4.0,32,2048,4096,16384,7168,654.371,1447.91,1429.286,0.9765
mixed,16,4,0.25,4.0,32,4096,128,512,224,377.153,380.418,378.435,0.3926
mixed,16,4,0.25,4.0,32,4096,256,1024,448,378.37,381.475,380.355,0.6393
mixed,16,4,0.25,4.0,32,4096,512,2048,896,381.763,383.651,381.44,-0.1711
mixed,16,4,0.25,4.0,32,4096,1024,4096,1792,382.659,387.682,381.73,-0.1849
mixed,16,4,0.25,4.0,32,4096,2048,8192,3584,384.933,742.34,734.723,0.9787
mixed,16,4,0.25,4.0,32,4096,4096,16384,7168,654.723,1445.097,1430.503,0.9815
mixed,16,4,0.25,4.0,32,8192,128,512,224,724.771,727.781,726.083,0.4359
mixed,16,4,0.25,4.0,32,8192,256,1024,448,725.282,728.609,727.301,0.6069
mixed,16,4,0.25,4.0,32,8192,512,2048,896,727.684,728.899,728.101,0.3432
mixed,16,4,0.25,4.0,32,8192,1024,4096,1792,728.515,731.107,728.355,-0.0617
mixed,16,4,0.25,4.0,32,8192,2048,8192,3584,731.364,742.274,732.899,0.1407
mixed,16,4,0.25,4.0,32,8192,4096,16384,7168,738.499,1446.152,1430.022,0.9772
mixed,16,4,0.25,4.0,64,0,128,512,224,49.281,80.354,75.906,0.8569
mixed,16,4,0.25,4.0,64,0,256,1024,448,72.126,124.322,120.002,0.9172
mixed,16,4,0.25,4.0,64,0,512,2048,896,113.441,212.961,208.065,0.9508
mixed,16,4,0.25,4.0,64,0,1024,4096,1792,190.466,389.506,383.202,0.9683
mixed,16,4,0.25,4.0,64,0,2048,8192,3584,345.857,742.242,734.691,0.981
mixed,16,4,0.25,4.0,64,0,4096,16384,7168,654.597,1446.822,1429.029,0.9775
mixed,16,4,0.25,4.0,64,512,128,512,224,78.432,81.28,80.512,0.7303
mixed,16,4,0.25,4.0,64,512,256,1024,448,78.882,125.025,119.808,0.8869
mixed,16,4,0.25,4.0,64,512,512,2048,896,113.856,213.282,208.16,0.9485
mixed,16,4,0.25,4.0,64,512,1024,4096,1792,191.233,391.36,383.33,0.9599
mixed,16,4,0.25,4.0,64,512,2048,8192,3584,345.664,743.108,735.269,0.9803
mixed,16,4,0.25,4.0,64,512,4096,16384,7168,653.954,1445.959,1430.568,0.9806
mixed,16,4,0.25,4.0,64,1024,128,512,224,121.153,124.257,122.881,0.5567
mixed,16,4,0.25,4.0,64,1024,256,1024,448,122.114,125.536,123.586,0.4302
mixed,16,4,0.25,4.0,64,1024,512,2048,896,124.8,212.577,208.64,0.9551
mixed,16,4,0.25,4.0,64,1024,1024,4096,1792,191.138,390.241,384.002,0.9687
mixed,16,4,0.25,4.0,64,1024,2048,8192,3584,346.624,742.883,733.954,0.9775
mixed,16,4,0.25,4.0,64,1024,4096,16384,7168,654.08,1444.614,1431.047,0.9828
mixed,16,4,0.25,4.0,64,2048,128,512,224,207.265,210.497,209.698,0.7528
mixed,16,4,0.25,4.0,64,2048,256,1024,448,207.841,211.712,209.601,0.4547
mixed,16,4,0.25,4.0,64,2048,512,2048,896,211.266,214.305,210.241,-0.3373
mixed,16,4,0.25,4.0,64,2048,1024,4096,1792,212.769,390.371,382.915,0.958
mixed,16,4,0.25,4.0,64,2048,2048,8192,3584,346.465,742.627,735.202,0.9813
mixed,16,4,0.25,4.0,64,2048,4096,16384,7168,653.574,1446.758,1428.551,0.977
mixed,16,4,0.25,4.0,64,4096,128,512,224,378.947,382.402,381.09,0.6203
mixed,16,4,0.25,4.0,64,4096,256,1024,448,379.65,382.498,381.379,0.6071
mixed,16,4,0.25,4.0,64,4096,512,2048,896,383.04,384.802,381.761,-0.7259
mixed,16,4,0.25,4.0,64,4096,1024,4096,1792,385.443,391.2,383.106,-0.4059
mixed,16,4,0.25,4.0,64,4096,2048,8192,3584,386.883,743.586,734.532,0.9746
mixed,16,4,0.25,4.0,64,4096,4096,16384,7168,655.971,1445.29,1431.238,0.9822
mixed,16,4,0.25,4.0,64,8192,128,512,224,726.245,728.902,728.131,0.7098
mixed,16,4,0.25,4.0,64,8192,256,1024,448,726.471,729.602,728.548,0.6634
mixed,16,4,0.25,4.0,64,8192,512,2048,896,729.314,731.238,729.603,0.1502
mixed,16,4,0.25,4.0,64,8192,1024,4096,1792,730.979,733.604,729.923,-0.4023
mixed,16,4,0.25,4.0,64,8192,2048,8192,3584,733.155,743.428,736.1,0.2867
mixed,16,4,0.25,4.0,64,8192,4096,16384,7168,738.726,1446.246,1431.943,0.9798
mixed,16,4,0.25,4.0,128,0,128,512,224,50.882,80.511,77.664,0.9039
mixed,16,4,0.25,4.0,128,0,256,1024,448,72.544,125.603,121.441,0.9216
mixed,16,4,0.25,4.0,128,0,512,2048,896,113.633,212.737,209.41,0.9664
mixed,16,4,0.25,4.0,128,0,1024,4096,1792,191.264,389.249,385.281,0.98
mixed,16,4,0.25,4.0,128,0,2048,8192,3584,345.314,746.179,736.548,0.976
mixed,16,4,0.25,4.0,128,0,4096,16384,7168,655.14,1447.015,1430.66,0.9793
mixed,16,4,0.25,4.0,128,512,128,512,224,80.672,83.073,80.384,-0.12
mixed,16,4,0.25,4.0,128,512,256,1024,448,82.562,125.441,121.121,0.8993
mixed,16,4,0.25,4.0,128,512,512,2048,896,114.336,213.57,209.442,0.9584
mixed,16,4,0.25,4.0,128,512,1024,4096,1792,192.257,389.73,385.731,0.9797
mixed,16,4,0.25,4.0,128,512,2048,8192,3584,346.176,745.411,737.219,0.9795
mixed,16,4,0.25,4.0,128,512,4096,16384,7168,655.908,1446.63,1433.095,0.9829
mixed,16,4,0.25,4.0,128,1024,128,512,224,122.56,125.602,123.937,0.4527
mixed,16,4,0.25,4.0,128,1024,256,1024,448,123.647,127.328,124.833,0.3222
mixed,16,4,0.25,4.0,128,1024,512,2048,896,127.392,214.242,209.312,0.9432
mixed,16,4,0.25,4.0,128,1024,1024,4096,1792,192.064,389.986,384.672,0.9732
mixed,16,4,0.25,4.0,128,1024,2048,8192,3584,346.145,745.953,737.219,0.9782
mixed,16,4,0.25,4.0,128,1024,4096,16384,7168,655.237,1447.974,1431.879,0.9797
mixed,16,4,0.25,4.0,128,2048,128,512,224,208.545,211.906,210.467,0.5719
mixed,16,4,0.25,4.0,128,2048,256,1024,448,209.955,212.705,210.658,0.2556
mixed,16,4,0.25,4.0,128,2048,512,2048,896,212.0,215.553,211.521,-0.1348
mixed,16,4,0.25,4.0,128,2048,1024,4096,1792,215.171,391.042,384.962,0.9654
mixed,16,4,0.25,4.0,128,2048,2048,8192,3584,347.234,744.454,738.017,0.9838
mixed,16,4,0.25,4.0,128,2048,4096,16384,7168,655.554,1444.358,1432.838,0.9854
mixed,16,4,0.25,4.0,128,4096,128,512,224,380.769,384.389,381.985,0.3359
mixed,16,4,0.25,4.0,128,4096,256,1024,448,382.048,384.802,383.075,0.3729
mixed,16,4,0.25,4.0,128,4096,512,2048,896,384.642,386.337,383.489,-0.6802
mixed,16,4,0.25,4.0,128,4096,1024,4096,1792,387.009,392.961,385.761,-0.2097
mixed,16,4,0.25,4.0,128,4096,2048,8192,3584,390.595,743.62,738.34,0.985
mixed,16,4,0.25,4.0,128,4096,4096,16384,7168,655.81,1446.659,1435.334,0.9857
mixed,16,4,0.25,4.0,128,8192,128,512,224,728.199,730.756,729.795,0.6242
mixed,16,4,0.25,4.0,128,8192,256,1024,448,729.316,733.538,730.691,0.3257
mixed,16,4,0.25,4.0,128,8192,512,2048,896,731.97,734.339,731.206,-0.3225
mixed,16,4,0.25,4.0,128,8192,1024,4096,1792,734.85,740.324,732.996,-0.3387
mixed,16,4,0.25,4.0,128,8192,2048,8192,3584,737.092,748.036,738.532,0.1316
mixed,16,4,0.25,4.0,128,8192,4096,16384,7168,745.094,1448.294,1435.111,0.9813
mixed,16,4,0.25,4.0,256,0,128,512,224,59.905,90.335,82.016,0.7266
mixed,16,4,0.25,4.0,256,0,256,1024,448,80.8,132.673,123.712,0.8273
mixed,16,4,0.25,4.0,256,0,512,2048,896,122.369,216.993,210.05,0.9266
mixed,16,4,0.25,4.0,256,0,1024,4096,1792,195.329,391.618,384.319,0.9628
mixed,16,4,0.25,4.0,256,0,2048,8192,3584,348.097,744.581,735.012,0.9759
mixed,16,4,0.25,4.0,256,0,4096,16384,7168,656.835,1447.974,1432.135,0.98
mixed,16,4,0.25,4.0,256,512,128,512,224,95.552,96.961,95.007,-0.3868
mixed,16,4,0.25,4.0,256,512,256,1024,448,95.457,133.697,124.577,0.7615
mixed,16,4,0.25,4.0,256,512,512,2048,896,123.267,217.537,210.946,0.9301
mixed,16,4,0.25,4.0,256,512,1024,4096,1792,196.192,392.577,385.89,0.9659
mixed,16,4,0.25,4.0,256,512,2048,8192,3584,348.898,746.436,736.228,0.9743
mixed,16,4,0.25,4.0,256,512,4096,16384,7168,656.708,1448.581,1432.453,0.9796
mixed,16,4,0.25,4.0,256,1024,128,512,224,136.352,137.825,136.224,-0.0869
mixed,16,4,0.25,4.0,256,1024,256,1024,448,137.472,138.787,136.993,-0.3643
mixed,16,4,0.25,4.0,256,1024,512,2048,896,139.041,217.599,210.944,0.9153
mixed,16,4,0.25,4.0,256,1024,1024,4096,1792,196.417,392.163,386.431,0.9707
mixed,16,4,0.25,4.0,256,1024,2048,8192,3584,348.868,745.316,737.731,0.9809
mixed,16,4,0.25,4.0,256,1024,4096,16384,7168,658.244,1452.099,1433.001,0.9759
mixed,16,4,0.25,4.0,256,2048,128,512,224,219.904,221.664,221.249,0.7642
